## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:50:58.885Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2012. Cambridge Bay Water Quality Monitor Deployed 2012-10-02. Ocean Networks Canada Society. https://doi.org/10.34943/d1411630-2b5e-418d-b9ca-7f78af5b26b0. Subset Query: 31177902. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2013. Cambridge Bay Water Quality Monitor Deployed 2013-09-03. Ocean Networks Canada Society. https://doi.org/10.34943/511f07f7-236c-4573-8146-6e6994d10bed. Subset Query: 31177901. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_WaterQualityMonitor_SoundSpeed_20121006T043000Z_20140916T060000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649292                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113860                         / Latitude North
#LONGITUDE:  -105.060580                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Water Quality Monitor                   / Device Category
#DEVTOT:    2  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2012-10-06T04:15:12.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs Water Quality Monitor 233"  / Device Name of Device 1
#DEVCODE1:  WETLABSWQM233                        / Device Code of Device 1
#DEVID1:    13200                                / Device ID of Device 1
#
#DEPLDATE2: 2013-09-03T02:18:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs Water Quality Monitor 196"  / Device Name of Device 2
#DEVCODE2:  WETLABSWQM196                        / Device Code of Device 2
#DEVID2:    9001                                 / Device ID of Device 2
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2012-10-06T04:30:00.000Z             / Data Start Time
#DATETO:    2014-09-16T06:00:00.000Z             / Data End Time
#PERIODTOT: 2                                    / Number of Sample Periods
#PERIODST1: 2010-11-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2012-04-30T00:00:00.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 33984                                / Samples in File
#TOTSMPEXP: 68166                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Sound Speed (m/s)", "Sound Speed QC Flag", "Sound Speed Count"
## END HEADER
2012-10-06T04:37:30.000Z, NaN, 4, 0
2012-10-06T04:52:30.000Z, NaN, 4, 0
2012-10-06T05:07:30.000Z, NaN, 4, 0
2012-10-06T05:22:30.000Z, NaN, 4, 0
2012-10-06T05:37:30.000Z, NaN, 4, 0
2012-10-06T05:52:30.000Z, NaN, 4, 0
2012-10-06T06:07:30.000Z, NaN, 4, 0
2012-10-06T06:22:30.000Z, NaN, 4, 0
2012-10-06T06:37:30.000Z, NaN, 4, 0
2012-10-06T06:52:30.000Z, NaN, 4, 0
2012-10-06T07:07:30.000Z, NaN, 4, 0
2012-10-06T07:22:30.000Z, NaN, 4, 0
2012-10-06T07:37:30.000Z, NaN, 4, 0
2012-10-06T07:52:30.000Z, NaN, 4, 0
2012-10-06T08:07:30.000Z, NaN, 4, 0
2012-10-06T08:22:30.000Z, NaN, 4, 0
2012-10-06T08:37:30.000Z, NaN, 4, 0
2012-10-06T08:52:30.000Z, NaN, 4, 0
2012-10-06T09:07:30.000Z, NaN, 4, 0
2012-10-06T09:22:30.000Z, NaN, 4, 0
2012-10-06T09:37:30.000Z, NaN, 4, 0
2012-10-06T09:52:30.000Z, NaN, 4, 0
2012-10-06T10:07:30.000Z, NaN, 4, 0
2012-10-06T10:22:30.000Z, NaN, 4, 0
2012-10-06T10:37:30.000Z, NaN, 4, 0
2012-10-06T10:52:30.000Z, NaN, 4, 0
2012-10-06T11:07:30.000Z, NaN, 4, 0
2012-10-06T11:22:30.000Z, NaN, 4, 0
2012-10-06T11:37:30.000Z, NaN, 4, 0
2012-10-06T11:52:30.000Z, NaN, 4, 0
2012-10-06T12:07:30.000Z, NaN, 4, 0
2012-10-06T12:22:30.000Z, NaN, 4, 0
2012-10-06T12:37:30.000Z, NaN, 4, 0
2012-10-06T12:52:30.000Z, NaN, 4, 0
2012-10-06T13:07:30.000Z, NaN, 4, 0
2012-10-06T13:22:30.000Z, NaN, 4, 0
2012-10-06T13:37:30.000Z, NaN, 4, 0
2012-10-06T13:52:30.000Z, NaN, 4, 0
2012-10-06T14:07:30.000Z, NaN, 4, 0
2012-10-06T14:22:30.000Z, NaN, 4, 0
2012-10-06T14:37:30.000Z, NaN, 4, 0
2012-10-06T14:52:30.000Z, NaN, 4, 0
2012-10-06T15:07:30.000Z, NaN, 4, 0
2012-10-06T15:22:30.000Z, NaN, 4, 0
2012-10-06T15:37:30.000Z, NaN, 4, 0
2012-10-06T15:52:30.000Z, NaN, 4, 0
2012-10-06T16:07:30.000Z, NaN, 4, 0
2012-10-06T16:22:30.000Z, NaN, 4, 0
2012-10-06T16:37:30.000Z, NaN, 4, 0
2012-10-06T16:52:30.000Z, NaN, 4, 0
2012-10-06T17:07:30.000Z, NaN, 4, 0
2012-10-06T17:22:30.000Z, NaN, 4, 0
2012-10-06T17:37:30.000Z, NaN, 4, 0
2012-10-06T17:52:30.000Z, NaN, 4, 0
2012-10-06T18:07:30.000Z, NaN, 4, 0
2012-10-06T18:22:30.000Z, NaN, 4, 0
2012-10-06T18:37:30.000Z, NaN, 4, 0
2012-10-06T18:52:30.000Z, NaN, 4, 0
2012-10-06T19:07:30.000Z, NaN, 4, 0
2012-10-06T19:22:30.000Z, NaN, 4, 0
2012-10-06T19:37:30.000Z, NaN, 4, 0
2012-10-06T19:52:30.000Z, NaN, 4, 0
2012-10-06T20:07:30.000Z, NaN, 4, 0
2012-10-06T20:22:30.000Z, NaN, 4, 0
2012-10-06T20:37:30.000Z, NaN, 4, 0
2012-10-06T20:52:30.000Z, NaN, 4, 0
2012-10-06T21:07:30.000Z, NaN, 4, 0
2012-10-06T21:22:30.000Z, NaN, 4, 0
2012-10-06T21:37:30.000Z, NaN, 4, 0
2012-10-06T21:52:30.000Z, NaN, 4, 0
2012-10-06T22:07:30.000Z, NaN, 4, 0
2012-10-06T22:22:30.000Z, NaN, 4, 0
2012-10-06T22:37:30.000Z, NaN, 4, 0
2012-10-06T22:52:30.000Z, NaN, 4, 0
2012-10-06T23:07:30.000Z, NaN, 4, 0
2012-10-06T23:22:30.000Z, NaN, 4, 0
2012-10-06T23:37:30.000Z, NaN, 4, 0
2012-10-06T23:52:30.000Z, NaN, 4, 0
2012-10-07T00:07:30.000Z, NaN, 4, 0
2012-10-07T00:22:30.000Z, NaN, 4, 0
2012-10-07T00:37:30.000Z, NaN, 4, 0
2012-10-07T00:52:30.000Z, NaN, 4, 0
2012-10-07T01:07:30.000Z, NaN, 4, 0
2012-10-07T01:22:30.000Z, NaN, 4, 0
2012-10-07T01:37:30.000Z, NaN, 4, 0
2012-10-07T01:52:30.000Z, NaN, 4, 0
2012-10-07T02:07:30.000Z, NaN, 4, 0
2012-10-07T02:22:30.000Z, NaN, 4, 0
2012-10-07T02:37:30.000Z, NaN, 4, 0
2012-10-07T02:52:30.000Z, NaN, 4, 0
2012-10-07T03:07:30.000Z, NaN, 4, 0
2012-10-07T03:22:30.000Z, NaN, 4, 0
2012-10-07T03:37:30.000Z, NaN, 4, 0
2012-10-07T03:52:30.000Z, NaN, 4, 0
2012-10-07T04:07:30.000Z, NaN, 4, 0
2012-10-07T04:22:30.000Z, NaN, 4, 0
2012-10-07T04:37:30.000Z, NaN, 4, 0
2012-10-07T04:52:30.000Z, NaN, 4, 0
2012-10-07T05:07:30.000Z, NaN, 4, 0
2012-10-07T05:22:30.000Z, NaN, 4, 0
2012-10-07T05:37:30.000Z, NaN, 4, 0
2012-10-07T05:52:30.000Z, NaN, 4, 0
2012-10-07T06:07:30.000Z, NaN, 4, 0
2012-10-07T06:22:30.000Z, NaN, 4, 0
2012-10-07T06:37:30.000Z, NaN, 4, 0
2012-10-07T06:52:30.000Z, NaN, 4, 0
2012-10-07T07:07:30.000Z, NaN, 4, 0
2012-10-07T07:22:30.000Z, NaN, 4, 0
2012-10-07T07:37:30.000Z, NaN, 4, 0
2012-10-07T07:52:30.000Z, NaN, 4, 0
2012-10-07T08:07:30.000Z, NaN, 4, 0
2012-10-07T08:22:30.000Z, NaN, 4, 0
2012-10-07T08:37:30.000Z, NaN, 4, 0
2012-10-07T08:52:30.000Z, NaN, 4, 0
2012-10-07T09:07:30.000Z, NaN, 4, 0
2012-10-07T09:22:30.000Z, NaN, 4, 0
2012-10-07T09:37:30.000Z, NaN, 4, 0
2012-10-07T09:52:30.000Z, NaN, 4, 0
2012-10-07T10:07:30.000Z, NaN, 4, 0
2012-10-07T10:22:30.000Z, NaN, 4, 0
2012-10-07T10:37:30.000Z, NaN, 4, 0
2012-10-07T10:52:30.000Z, NaN, 4, 0
2012-10-07T11:07:30.000Z, NaN, 4, 0
2012-10-07T11:22:30.000Z, NaN, 4, 0
2012-10-07T11:37:30.000Z, NaN, 4, 0
2012-10-07T11:52:30.000Z, NaN, 4, 0
2012-10-07T12:07:30.000Z, NaN, 4, 0
2012-10-07T12:22:30.000Z, NaN, 4, 0
2012-10-07T12:37:30.000Z, NaN, 4, 0
2012-10-07T12:52:30.000Z, NaN, 4, 0
2012-10-07T13:07:30.000Z, NaN, 4, 0
2012-10-07T13:22:30.000Z, NaN, 4, 0
2012-10-07T13:37:30.000Z, NaN, 4, 0
2012-10-07T13:52:30.000Z, NaN, 4, 0
2012-10-07T14:07:30.000Z, NaN, 4, 0
2012-10-07T14:22:30.000Z, NaN, 4, 0
2012-10-07T14:37:30.000Z, NaN, 4, 0
2012-10-07T14:52:30.000Z, NaN, 4, 0
2012-10-07T15:07:30.000Z, NaN, 4, 0
2012-10-07T15:22:30.000Z, NaN, 4, 0
2012-10-07T15:37:30.000Z, NaN, 4, 0
2012-10-07T15:52:30.000Z, NaN, 4, 0
2012-10-07T16:07:30.000Z, NaN, 4, 0
2012-10-07T16:22:30.000Z, NaN, 4, 0
2012-10-07T16:37:30.000Z, NaN, 4, 0
2012-10-07T16:52:30.000Z, NaN, 4, 0
2012-10-07T17:07:30.000Z, NaN, 4, 0
2012-10-07T17:22:30.000Z, NaN, 4, 0
2012-10-07T17:37:30.000Z, NaN, 4, 0
2012-10-07T17:52:30.000Z, NaN, 4, 0
2012-10-07T18:07:30.000Z, NaN, 4, 0
2012-10-07T18:22:30.000Z, NaN, 4, 0
2012-10-07T18:37:30.000Z, NaN, 4, 0
2012-10-07T18:52:30.000Z, NaN, 4, 0
2012-10-07T19:07:30.000Z, NaN, 4, 0
2012-10-07T19:22:30.000Z, NaN, 4, 0
2012-10-07T19:37:30.000Z, NaN, 4, 0
2012-10-07T19:52:30.000Z, NaN, 4, 0
2012-10-07T20:07:30.000Z, NaN, 4, 0
2012-10-07T20:22:30.000Z, NaN, 4, 0
2012-10-07T20:37:30.000Z, NaN, 4, 0
2012-10-07T20:52:30.000Z, NaN, 4, 0
2012-10-07T21:07:30.000Z, NaN, 4, 0
2012-10-07T21:22:30.000Z, NaN, 4, 0
2012-10-07T21:37:30.000Z, NaN, 4, 0
2012-10-07T21:52:30.000Z, NaN, 4, 0
2012-10-07T22:07:30.000Z, NaN, 4, 0
2012-10-07T22:22:30.000Z, NaN, 4, 0
2012-10-07T22:37:30.000Z, NaN, 4, 0
2012-10-07T22:52:30.000Z, NaN, 4, 0
2012-10-07T23:07:30.000Z, NaN, 4, 0
2012-10-07T23:22:30.000Z, NaN, 4, 0
2012-10-07T23:37:30.000Z, NaN, 4, 0
2012-10-07T23:52:30.000Z, NaN, 4, 0
2012-10-08T00:07:30.000Z, NaN, 4, 0
2012-10-08T00:22:30.000Z, NaN, 4, 0
2012-10-08T00:37:30.000Z, NaN, 4, 0
2012-10-08T00:52:30.000Z, NaN, 4, 0
2012-10-08T01:07:30.000Z, NaN, 4, 0
2012-10-08T01:22:30.000Z, NaN, 4, 0
2012-10-08T01:37:30.000Z, NaN, 4, 0
2012-10-08T01:52:30.000Z, NaN, 4, 0
2012-10-08T02:07:30.000Z, NaN, 4, 0
2012-10-08T02:22:30.000Z, NaN, 4, 0
2012-10-08T02:37:30.000Z, NaN, 4, 0
2012-10-08T02:52:30.000Z, NaN, 4, 0
2012-10-08T03:07:30.000Z, NaN, 4, 0
2012-10-08T03:22:30.000Z, NaN, 4, 0
2012-10-08T03:37:30.000Z, NaN, 4, 0
2012-10-08T03:52:30.000Z, NaN, 4, 0
2012-10-08T04:07:30.000Z, NaN, 4, 0
2012-10-08T04:22:30.000Z, NaN, 4, 0
2012-10-08T04:37:30.000Z, NaN, 4, 0
2012-10-08T04:52:30.000Z, NaN, 4, 0
2012-10-08T05:07:30.000Z, NaN, 4, 0
2012-10-08T05:22:30.000Z, NaN, 4, 0
2012-10-08T05:37:30.000Z, NaN, 4, 0
2012-10-08T05:52:30.000Z, NaN, 4, 0
2012-10-08T06:07:30.000Z, NaN, 4, 0
2012-10-08T06:22:30.000Z, NaN, 4, 0
2012-10-08T06:37:30.000Z, NaN, 4, 0
2012-10-08T06:52:30.000Z, NaN, 4, 0
2012-10-08T07:07:30.000Z, NaN, 4, 0
2012-10-08T07:22:30.000Z, NaN, 4, 0
2012-10-08T07:37:30.000Z, NaN, 4, 0
2012-10-08T07:52:30.000Z, NaN, 4, 0
2012-10-08T08:07:30.000Z, NaN, 4, 0
2012-10-08T08:22:30.000Z, NaN, 4, 0
2012-10-08T08:37:30.000Z, NaN, 4, 0
2012-10-08T08:52:30.000Z, NaN, 4, 0
2012-10-08T09:07:30.000Z, NaN, 4, 0
2012-10-08T09:22:30.000Z, NaN, 4, 0
2012-10-08T09:37:30.000Z, NaN, 4, 0
2012-10-08T09:52:30.000Z, NaN, 4, 0
2012-10-08T10:07:30.000Z, NaN, 4, 0
2012-10-08T10:22:30.000Z, NaN, 4, 0
2012-10-08T10:37:30.000Z, NaN, 4, 0
2012-10-08T10:52:30.000Z, NaN, 4, 0
2012-10-08T11:07:30.000Z, NaN, 4, 0
2012-10-08T11:22:30.000Z, NaN, 4, 0
2012-10-08T11:37:30.000Z, NaN, 4, 0
2012-10-08T11:52:30.000Z, NaN, 4, 0
2012-10-08T12:07:30.000Z, NaN, 4, 0
2012-10-08T12:22:30.000Z, NaN, 4, 0
2012-10-08T12:37:30.000Z, NaN, 4, 0
2012-10-08T12:52:30.000Z, NaN, 4, 0
2012-10-08T13:07:30.000Z, NaN, 4, 0
2012-10-08T13:22:30.000Z, NaN, 4, 0
2012-10-08T13:37:30.000Z, NaN, 4, 0
2012-10-08T13:52:30.000Z, NaN, 4, 0
2012-10-08T14:07:30.000Z, NaN, 4, 0
2012-10-08T14:22:30.000Z, NaN, 4, 0
2012-10-08T14:37:30.000Z, NaN, 4, 0
2012-10-08T14:52:30.000Z, NaN, 4, 0
2012-10-08T15:07:30.000Z, NaN, 4, 0
2012-10-08T15:22:30.000Z, NaN, 4, 0
2012-10-08T15:37:30.000Z, NaN, 4, 0
2012-10-08T15:52:30.000Z, NaN, 4, 0
2012-10-08T16:07:30.000Z, NaN, 4, 0
2012-10-08T16:22:30.000Z, NaN, 4, 0
2012-10-08T16:37:30.000Z, NaN, 4, 0
2012-10-08T16:52:30.000Z, NaN, 4, 0
2012-10-08T17:07:30.000Z, NaN, 4, 0
2012-10-08T17:22:30.000Z, NaN, 4, 0
2012-10-08T17:37:30.000Z, NaN, 4, 0
2012-10-08T17:52:30.000Z, NaN, 4, 0
2012-10-08T18:07:30.000Z, NaN, 4, 0
2012-10-08T18:22:30.000Z, NaN, 4, 0
2012-10-08T18:37:30.000Z, NaN, 4, 0
2012-10-08T18:52:30.000Z, NaN, 4, 0
2012-10-08T19:07:30.000Z, NaN, 4, 0
2012-10-08T19:22:30.000Z, NaN, 4, 0
2012-10-08T19:37:30.000Z, NaN, 4, 0
2012-10-08T19:52:30.000Z, NaN, 4, 0
2012-10-08T20:07:30.000Z, NaN, 4, 0
2012-10-08T20:22:30.000Z, NaN, 4, 0
2012-10-08T20:37:30.000Z, NaN, 4, 0
2012-10-08T20:52:30.000Z, NaN, 4, 0
2012-10-08T21:07:30.000Z, NaN, 4, 0
2012-10-08T21:22:30.000Z, NaN, 4, 0
2012-10-08T21:37:30.000Z, NaN, 4, 0
2012-10-08T21:52:30.000Z, NaN, 4, 0
2012-10-08T22:07:30.000Z, NaN, 4, 0
2012-10-08T22:22:30.000Z, NaN, 4, 0
2012-10-08T22:37:30.000Z, NaN, 4, 0
2012-10-08T22:52:30.000Z, NaN, 4, 0
2012-10-08T23:07:30.000Z, NaN, 4, 0
2012-10-08T23:22:30.000Z, NaN, 4, 0
2012-10-08T23:37:30.000Z, NaN, 4, 0
2012-10-08T23:52:30.000Z, NaN, 4, 0
2012-10-09T00:07:30.000Z, NaN, 4, 0
2012-10-09T00:22:30.000Z, NaN, 4, 0
2012-10-09T00:37:30.000Z, NaN, 4, 0
2012-10-09T00:52:30.000Z, NaN, 4, 0
2012-10-09T01:07:30.000Z, NaN, 4, 0
2012-10-09T01:22:30.000Z, NaN, 4, 0
2012-10-09T01:37:30.000Z, NaN, 4, 0
2012-10-09T01:52:30.000Z, NaN, 4, 0
2012-10-09T02:07:30.000Z, NaN, 4, 0
2012-10-09T02:22:30.000Z, NaN, 4, 0
2012-10-09T02:37:30.000Z, NaN, 4, 0
2012-10-09T02:52:30.000Z, NaN, 4, 0
2012-10-09T03:07:30.000Z, NaN, 4, 0
2012-10-09T03:22:30.000Z, NaN, 4, 0
2012-10-09T03:37:30.000Z, NaN, 4, 0
2012-10-09T03:52:30.000Z, NaN, 4, 0
2012-10-09T04:07:30.000Z, NaN, 4, 0
2012-10-09T04:22:30.000Z, NaN, 4, 0
2012-10-09T04:37:30.000Z, NaN, 4, 0
2012-10-09T04:52:30.000Z, NaN, 4, 0
2012-10-09T05:07:30.000Z, NaN, 4, 0
2012-10-09T05:22:30.000Z, NaN, 4, 0
2012-10-09T05:37:30.000Z, NaN, 4, 0
2012-10-09T05:52:30.000Z, NaN, 4, 0
2012-10-09T06:07:30.000Z, NaN, 4, 0
2012-10-09T06:22:30.000Z, NaN, 4, 0
2012-10-09T06:37:30.000Z, NaN, 4, 0
2012-10-09T06:52:30.000Z, NaN, 4, 0
2012-10-09T07:07:30.000Z, NaN, 4, 0
2012-10-09T07:22:30.000Z, NaN, 4, 0
2012-10-09T07:37:30.000Z, NaN, 4, 0
2012-10-09T07:52:30.000Z, NaN, 4, 0
2012-10-09T08:07:30.000Z, NaN, 4, 0
2012-10-09T08:22:30.000Z, NaN, 4, 0
2012-10-09T08:37:30.000Z, NaN, 4, 0
2012-10-09T08:52:30.000Z, NaN, 4, 0
2012-10-09T09:07:30.000Z, NaN, 4, 0
2012-10-09T09:22:30.000Z, NaN, 4, 0
2012-10-09T09:37:30.000Z, NaN, 4, 0
2012-10-09T09:52:30.000Z, NaN, 4, 0
2012-10-09T10:07:30.000Z, NaN, 4, 0
2012-10-09T10:22:30.000Z, NaN, 4, 0
2012-10-09T10:37:30.000Z, NaN, 4, 0
2012-10-09T10:52:30.000Z, NaN, 4, 0
2012-10-09T11:07:30.000Z, NaN, 4, 0
2012-10-09T11:22:30.000Z, NaN, 4, 0
2012-10-09T11:37:30.000Z, NaN, 4, 0
2012-10-09T11:52:30.000Z, NaN, 4, 0
2012-10-09T12:07:30.000Z, NaN, 4, 0
2012-10-09T12:22:30.000Z, NaN, 4, 0
2012-10-09T12:37:30.000Z, NaN, 4, 0
2012-10-09T12:52:30.000Z, NaN, 4, 0
2012-10-09T13:07:30.000Z, NaN, 4, 0
2012-10-09T13:22:30.000Z, NaN, 4, 0
2012-10-09T13:37:30.000Z, NaN, 4, 0
2012-10-09T13:52:30.000Z, NaN, 4, 0
2012-10-09T14:07:30.000Z, NaN, 4, 0
2012-10-09T14:22:30.000Z, NaN, 4, 0
2012-10-09T14:37:30.000Z, NaN, 4, 0
2012-10-09T14:52:30.000Z, NaN, 4, 0
2012-10-09T15:07:30.000Z, NaN, 4, 0
2012-10-09T15:22:30.000Z, NaN, 4, 0
2012-10-09T15:37:30.000Z, NaN, 4, 0
2012-10-09T15:52:30.000Z, NaN, 4, 0
2012-10-09T16:07:30.000Z, NaN, 4, 0
2012-10-09T16:22:30.000Z, NaN, 4, 0
2012-10-09T16:37:30.000Z, NaN, 4, 0
2012-10-09T16:52:30.000Z, NaN, 4, 0
2012-10-09T17:07:30.000Z, NaN, 4, 0
2012-10-09T17:22:30.000Z, NaN, 4, 0
2012-10-09T17:37:30.000Z, NaN, 4, 0
2012-10-09T17:52:30.000Z, NaN, 4, 0
2012-10-09T18:07:30.000Z, NaN, 4, 0
2012-10-09T18:22:30.000Z, NaN, 4, 0
2012-10-09T18:37:30.000Z, NaN, 4, 0
2012-10-09T18:52:30.000Z, NaN, 4, 0
2012-10-09T19:07:30.000Z, NaN, 4, 0
2012-10-09T19:22:30.000Z, NaN, 4, 0
2012-10-09T19:37:30.000Z, NaN, 4, 0
2012-10-09T19:52:30.000Z, NaN, 4, 0
2012-10-09T20:07:30.000Z, NaN, 4, 0
2012-10-09T20:22:30.000Z, NaN, 4, 0
2012-10-09T20:37:30.000Z, NaN, 4, 0
2012-10-09T20:52:30.000Z, NaN, 4, 0
2012-10-09T21:07:30.000Z, NaN, 4, 0
2012-10-09T21:22:30.000Z, NaN, 4, 0
2012-10-09T21:37:30.000Z, NaN, 4, 0
2012-10-09T21:52:30.000Z, NaN, 4, 0
2012-10-09T22:07:30.000Z, NaN, 4, 0
2012-10-09T22:22:30.000Z, NaN, 4, 0
2012-10-09T22:37:30.000Z, NaN, 4, 0
2012-10-09T22:52:30.000Z, NaN, 4, 0
2012-10-09T23:07:30.000Z, NaN, 4, 0
2012-10-09T23:22:30.000Z, NaN, 4, 0
2012-10-09T23:37:30.000Z, NaN, 4, 0
2012-10-09T23:52:30.000Z, NaN, 4, 0
2012-10-10T00:07:30.000Z, NaN, 4, 0
2012-10-10T00:22:30.000Z, NaN, 4, 0
2012-10-10T00:37:30.000Z, NaN, 4, 0
2012-10-10T00:52:30.000Z, NaN, 4, 0
2012-10-10T01:07:30.000Z, NaN, 4, 0
2012-10-10T01:22:30.000Z, NaN, 4, 0
2012-10-10T01:37:30.000Z, NaN, 4, 0
2012-10-10T01:52:30.000Z, NaN, 4, 0
2012-10-10T02:07:30.000Z, NaN, 4, 0
2012-10-10T02:22:30.000Z, NaN, 4, 0
2012-10-10T02:37:30.000Z, NaN, 4, 0
2012-10-10T02:52:30.000Z, NaN, 4, 0
2012-10-10T03:07:30.000Z, NaN, 4, 0
2012-10-10T03:22:30.000Z, NaN, 4, 0
2012-10-10T03:37:30.000Z, NaN, 4, 0
2012-10-10T03:52:30.000Z, NaN, 4, 0
2012-10-10T04:07:30.000Z, NaN, 4, 0
2012-10-10T04:22:30.000Z, NaN, 4, 0
2012-10-10T04:37:30.000Z, NaN, 4, 0
2012-10-10T04:52:30.000Z, NaN, 4, 0
2012-10-10T05:07:30.000Z, NaN, 4, 0
2012-10-10T05:22:30.000Z, NaN, 4, 0
2012-10-10T05:37:30.000Z, NaN, 4, 0
2012-10-10T05:52:30.000Z, NaN, 4, 0
2012-10-10T06:07:30.000Z, NaN, 4, 0
2012-10-10T06:22:30.000Z, NaN, 4, 0
2012-10-10T06:37:30.000Z, NaN, 4, 0
2012-10-10T06:52:30.000Z, NaN, 4, 0
2012-10-10T07:07:30.000Z, NaN, 4, 0
2012-10-10T07:22:30.000Z, NaN, 4, 0
2012-10-10T07:37:30.000Z, NaN, 4, 0
2012-10-10T07:52:30.000Z, NaN, 4, 0
2012-10-10T08:07:30.000Z, NaN, 4, 0
2012-10-10T08:22:30.000Z, NaN, 4, 0
2012-10-10T08:37:30.000Z, NaN, 4, 0
2012-10-10T08:52:30.000Z, NaN, 4, 0
2012-10-10T09:07:30.000Z, NaN, 4, 0
2012-10-10T09:22:30.000Z, NaN, 4, 0
2012-10-10T09:37:30.000Z, NaN, 4, 0
2012-10-10T09:52:30.000Z, NaN, 4, 0
2012-10-10T10:07:30.000Z, NaN, 4, 0
2012-10-10T10:22:30.000Z, NaN, 4, 0
2012-10-10T10:37:30.000Z, NaN, 4, 0
2012-10-10T10:52:30.000Z, NaN, 4, 0
2012-10-10T11:07:30.000Z, NaN, 4, 0
2012-10-10T11:22:30.000Z, NaN, 4, 0
2012-10-10T11:37:30.000Z, NaN, 4, 0
2012-10-10T11:52:30.000Z, NaN, 4, 0
2012-10-10T12:07:30.000Z, NaN, 4, 0
2012-10-10T12:22:30.000Z, NaN, 4, 0
2012-10-10T12:37:30.000Z, NaN, 4, 0
2012-10-10T12:52:30.000Z, NaN, 4, 0
2012-10-10T13:07:30.000Z, NaN, 4, 0
2012-10-10T13:22:30.000Z, NaN, 4, 0
2012-10-10T13:37:30.000Z, NaN, 4, 0
2012-10-10T13:52:30.000Z, NaN, 4, 0
2012-10-10T14:07:30.000Z, NaN, 4, 0
2012-10-10T14:22:30.000Z, NaN, 4, 0
2012-10-10T14:37:30.000Z, NaN, 4, 0
2012-10-10T14:52:30.000Z, NaN, 4, 0
2012-10-10T15:07:30.000Z, NaN, 4, 0
2012-10-10T15:22:30.000Z, NaN, 4, 0
2012-10-10T15:37:30.000Z, NaN, 4, 0
2012-10-10T15:52:30.000Z, NaN, 4, 0
2012-10-10T16:07:30.000Z, NaN, 4, 0
2012-10-10T16:22:30.000Z, NaN, 4, 0
2012-10-10T16:37:30.000Z, NaN, 4, 0
2012-10-10T16:52:30.000Z, NaN, 4, 0
2012-10-10T17:07:30.000Z, NaN, 4, 0
2012-10-10T17:22:30.000Z, NaN, 4, 0
2012-10-10T17:37:30.000Z, NaN, 4, 0
2012-10-10T17:52:30.000Z, NaN, 4, 0
2012-10-10T18:07:30.000Z, NaN, 4, 0
2012-10-10T18:22:30.000Z, NaN, 4, 0
2012-10-10T18:37:30.000Z, NaN, 4, 0
2012-10-10T18:52:30.000Z, NaN, 4, 0
2012-10-10T19:07:30.000Z, NaN, 4, 0
2012-10-10T19:22:30.000Z, NaN, 4, 0
2012-10-10T19:37:30.000Z, NaN, 4, 0
2012-10-10T19:52:30.000Z, NaN, 4, 0
